SENT	1579E-SHIR,8.3
1	sir	H	סיר	syr	song
2	er	PRO	ער	er	_
3	sprakh	VBF	ספּראַך	sprAaX	_
4	gut	NPR	גוט	gvt	_
5	itbrkh	H	איטברך	AytbrX	may_be_blessed
6	smu	H	סמו	smv	name_his
7	tsu	P	צו	qv	_
8	ihushe	NPR	איהושע	Ayhv$e	_
9	verkht	VBI	װערכט	Verxt	_
10	dikh	PRO	דיך	dyX	_
11	niks	Q	ניקס	nyks	_
12	vr	P	װר	Vr	_
13	di	D	די	dy	_
14	velkr	N	װעלקר	Velkr	_

SENT	1579E-SHIR,11.109
1	ven	CONJ	װען	VeN	_
2	in	P	אין	AyN	_
3	deyn	PRO$	דײן	dYN	_
4	hendn	N	הענדן	hendN	_
5	vil	MDF	װיל	Vyl	_
6	ikh	PRO	איך	AyX	_
7	zi	PRO	זי	zy	_
8	gebn	VB	געבן	gebN	_

SENT	1579E-SHIR,11.110
1	es	ES	עס	es	_
2	zal	MDF	ז"ל	z"l	_
3	keyn	Q	קײן	kYN	_
4	man	N	מאַן	mAaN	_
5	nit	NEG	ניט	nyt	_
6	bshtin	VB	בשטין	b$tyN	_
7	vr	P	װר	Vr	_
8	dir	PRO	דיר	dyr	_

SENT	1579E-SHIR,11.111
1	un'	CONJ	אונ'	Avn'	_
2	er	PRO	ער	er	_
3	kam	VBF	קאַם	kAaM	_
4	tsu	P	צו	qv	_
5	zi	PRO	זי	zy	_
6	ihushe	NPR	איהושע	Ayhv$e	_
7	urbitsling	ADV	אורביצלינג	Avrbyqlyng	_
8	bey	P	בײ	bY	_
9	der	D	דער	der	_
10	nkht	N	נכט	nxt	_
11	fun	P	פֿון	fvN	_
12	glgl	NPR	גלגל	glgl	_

SENT	1579E-SHIR,11.112
1	un'	CONJ	אונ'	Avn'	_
2	gut	NPR	גוט	gvt	_
3	itbrkh	H	איטברך	AytbrX	may_be_blessed
4	er	PRO	ער	er	_
5	vr_timlit	VBF	װר_טימליט	Vr_tymlyt	_
6	di	D	די	dy	_
7	velkr	N	װעלקר	Velkr	_
8	vr	P	װר	Vr	_
9	di	D	די	dy	_
10	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,11.113
1	un'	CONJ	אונ'	Avn'	_
2	dz	C	דז	dz	_
3	er	PRO	ער	er	_
4	zi	PRO	זי	zy	_
5	shlug	VBF	שלוג	$lvg	_
6	der	D	דער	der	_
7	ihushe	NPR	איהושע	Ayhv$e	_
8	eyn	D	אײן	AYN	_
9	mkhh	N	מכה	mxh	_
10	eyn	D	אײן	AYN	_
11	grusi	ADJ	גרוסי	grvsy	_
12	in	P	אין	AyN	_
13	gkheun	NPR	גכעון	gxevN	_

SENT	1579E-SHIR,11.114
1	un'	CONJ	אונ'	Avn'	_
2	ihushe	NPR	איהושע	Ayhv$e	_
3	mit	P	מיט	myt	_
4	zeynm	PRO$	זײנם	zYnM	_
5	hir	N	היר	hyr	_
6	der	D	דער	der	_
7	yagit	VBF	יאַגיט	yAagyt	_
8	den	D	דען	deN	_
9	amuri	NPR	אַמורי	Aamvry	_

SENT	1579E-SHIR,11.115
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	vlukhn	VBF	װלוכן	VlvxN	_
4	vr	P	װר	Vr	_
5	di	D	די	dy	_
6	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,11.116
1	un'	CONJ	אונ'	Avn'	_
2	gut	NPR	גוט	gvt	_
3	itbrkh	H	איטברך	AytbrX	may_be_blessed
4	varf	VBF	װאַרף	VAarF	_
5	oyf	P	אױף	AWF	_
6	zi	PRO	זי	zy	_
7	fun	P	פֿון	fvN	_
8	himl	N	הימל	hyml	_
9	di	D	די	dy	_
10	grusn	ADJ	גרוסן	grvsN	_
11	steynr	N	סטײנר	stYnr	_

SENT	1579E-SHIR,11.117
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	starbn	VBF	סטאַרבן	stAarbN	_
4	vil	Q	װיל	Vyl	_
5	fun	P	פֿון	fvN	_
6	di	D	די	dy	_
7	velkr	N	װעלקר	Velkr	_

SENT	1579E-SHIR,11.118
1	un'	CONJ	אונ'	Avn'	_
2	es	ES	עס	es	_
3	var	VBF	װאַר	VAar	_
4	mir	QR	מיר	myr	_
5	di	WPRO	די	dy	_
6	da	ADV	דאַ	dAa	_
7	shtarbn	VBF	שטאַרבן	$tAarbN	_
8	fun	P	פֿון	fvN	_
9	di	D	די	dy	_
10	steynr	N	סטײנר	stYnr	_
11	az	P	אַז	Aaz	_
12	di	WPRO	די	dy	_
13	da	ADV	דאַ	dAa	_
14	varn	BEF	װאַרן	VAarN	_
15	gshtarbn	VBN	גשטאַרבן	g$tAarbN	_
16	un'	CONJ	אונ'	Avn'	_
17	um	RP	אום	AvM	_
18	kumn	VBN	קומן	kvmN	_
19	fun	P	פֿון	fvN	_
20	den	D	דען	deN	_
21	shvert	N	שװערט	$Vert	_
22	fun	P	פֿון	fvN	_
23	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,11.119
1	un'	CONJ	אונ'	Avn'	_
2	daz	D	דאַז	dAaz	_
3	var	VBF	װאַר	VAar	_
4	gleykh	ADV	גלײך	glYX	_
5	an	P	אַן	AaN	_
6	eynm	D	אײנם	AYnM	_
7	vreytag	N	װרײטאַג	VrYtAag	_

SENT	1579E-SHIR,11.120
1	un'	CONJ	אונ'	Avn'	_
2	ihushe	NPR	איהושע	Ayhv$e	_
3	varkht	VBF	װאַרכט	VAarxt	_
4	zikh	PRO	זיך	zyX	_
5	dz	C	דז	dz	_
6	isral	NPR	איסראַל	AysrAal	_
7	mekhtn	MDF	מעכטן	mextN	_
8	..l_sbt	RP-H	..ל_סבט	..l_sbt	_
9	zeyn	VB	זײן	zYN	_

SENT	1579E-SHIR,11.121
1	den	CONJ	דען	deN	_
2	di	D	די	dy	_
3	mlkhmh	N	מלכמה	mlxmh	_
4	var	VBF	װאַר	VAar	_
5	gar	ADV	גאַר	gAar	_
6	zer	ADV	זער	zer	_

SENT	1579E-SHIR,12.123
1	un'	CONJ	אונ'	Avn'	_
2	gen	P	גען	geN	_
3	...	N	...	...	_
4	strekt	VBF	סטרעקט	strekt	_
5	ihushe	NPR	איהושע	Ayhv$e	_
6	oys	RP	אױס	AWs	_
7	zeyn	PRO$	זײן	zYN	_
8	hnt	N	הנט	hnt	_
9	kign	P	קיגן	kygN	_
10	den	D	דען	deN	_
11	himl	N	הימל	hyml	_

SENT	1579E-SHIR,12.124
1	un'	CONJ	אונ'	Avn'	_
2	tet	VBF	טעט	tet	_
3	tfilh	N	טפֿילה	tfylh	_
4	dz	C	דז	dz	_
5	di	D	די	dy	_
6	zun	N	זון	zvN	_
7	zal	MDF	ז"ל	z"l	_
8	shtin	RP-V	שטין	$tyN	_
9	bleybn	VB	בלײבן	blYbN	_
10	an	P	אַן	AaN	_
11	ir	PRO$	איר	Ayr	_
12	urt	N	אורט	Avrt	_
13	an	P	אַן	AaN	_
14	vreytag	N	װרײטאַג	VrYtAag	_
15	azu	ADV	אַזו	Aazv	_
16	lng	ADV	לנג	lng	_
17	az	P	אַז	Aaz	_
18	der	D	דער	der	_
19	sieur	N	סיִעור	syievr	_
20	fun	P	פֿון	fvN	_
21	sbt	N	סבט	sbt	_
22	un'	CONJ	אונ'	Avn'	_
23	di	D	די	dy	_
24	lbnh	N	לבנה	lbnh	_
25	zal	MDF	ז"ל	z"l	_
26	akh	ADV	אַך	AaX	_
27	stin	RP-V	סטין	styN	_
28	bleybn	VB	בלײבן	blYbN	_
29	an	P	אַן	AaN	_
30	ir	PRO$	איר	Ayr	_
31	urt	N	אורט	Avrt	_
32	azu	ADV	אַזו	Aazv	_
33	lng	ADV	לנג	lng	_
34	az	P	אַז	Aaz	_
35	der	D	דער	der	_
36	sieur	N	סיִעור	syievr	_
37	fun	P	פֿון	fvN	_
38	sbt	N	סבט	sbt	_
39	fun	P	פֿון	fvN	_
40	vreytag	N	װרײטאַג	VrYtAag	_
41	tsu	P	צו	qv	_
42	nkht	N	נכט	nxt	_
43	un'	CONJ	אונ'	Avn'	_
44	shbt	N	שבט	$bt	_
45	tsu	P	צו	qv	_
46	nkht	N	נכט	nxt	_

SENT	1579E-SHIR,12.125
1	das	D	דת	dS	_
2	mkht	VBF	מכט	mxt	_
3	als	Q	אַלס	Aals	_
4	mit	P	מיט	myt	_
5	anndr	PRO	אַננדר	Aanndr	_
6	zekhs_un'_dreysig	NUM	זעכס_ונ'_דרײסיג	zexs_vn'_drYsyg	_
7	seut	N	סעוט	sevt	_

SENT	1579E-SHIR,12.126
1	der	D	דער	der	_
2	deut	N	דעוט	devt	_
3	zeyn	VBF	זײן	zYN	_
4	vil	Q	װיל	Vyl	_
5	vi	WADV	װי	Vy	_
6	lng	ADV	לנג	lng	_
7	zi	PRO	זי	zy	_
8	shtund	VBF	שטונד	$tvnd	_

SENT	1579E-SHIR,12.127
1	abr	CONJ	אַבר	Aabr	_
2	eyn	D	אײן	AYN	_
3	deh	N	דעה	deh	_
4	iz	VBF	איז	Ayz	_
5	azu	ADV	אַזו	Aazv	_
6	vi	WADV	װי	Vy	_
7	ikh	PRO	איך	AyX	_
8	gishribn	VBN	גישריבן	gy$rybN	_
9	hab	HVF	האַב	hAab	_

SENT	1579E-SHIR,12.128
1	azu	ADV	אַזו	Aazv	_
2	tet	VBF	טעט	tet	_
3	der	D	דער	der	_
4	gut	ADJ	גוט	gvt	_
5	ihushe	NPR	איהושע	Ayhv$e	_
6	tfilh	N	טפֿילה	tfylh	_
7	zi	PRO	זי	zy	_
8	zaltn	MDF	זאַלטן	zAaltN	_
9	nit	NEG	ניט	nyt	_
10	gin	VB	גין	gyN	_
11	fun	P	פֿון	fvN	_
12	ir	PRO$	איר	Ayr	_
13	urt	N	אורט	Avrt	_
14	un'	CONJ	אונ'	Avn'	_
15	zaltn	MDF	זאַלטן	zAaltN	_
16	bleybn	VB	בלײבן	blYbN	_
17	shtin	RP-V	שטין	$tyN	_
18	stil	ADJ	סטיל	styl	_
19	biz	C	ביז	byz	_
20	zikh	PRO	זיך	zyX	_
21	vern	RDF	װערן	VerN	_
22	rekhnn	VB	רעכנן	rexnN	_
23	di	D	די	dy	_
24	isral	NPR	איסראַל	AysrAal	_
25	fun	P	פֿון	fvN	_
26	irn	PRO$	אירן	AyrN	_
27	veyndn	N	װײנדן	VYndN	_
28	vr	P	װר	Vr	_
29	shbt	N	שבט	$bt	_

SENT	1579E-SHIR,12.129
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	blibn	VBF	בליבן	blybN	_
4	stil	ADJ	סטיל	styl	_
5	shtin	RP-V	שטין	$tyN	_
6	di	D	די	dy	_
7	zun	N	זון	zvN	_
8	un'	CONJ	אונ'	Avn'	_
9	di	D	די	dy	_
10	lvnh	N	לװנה	lVnh	_

SENT	1579E-SHIR,12.130
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	shvign	VBF	שװיגן	$VygN	_
4	stil	ADJ	סטיל	styl	_
5	fun	P	פֿון	fvN	_
6	irn	PRO$	אירן	AyrN	_
7	gizng	N	גיזנג	gyzng	_

SENT	1579E-SHIR,12.131
1	den	CONJ	דען	deN	_
2	ven	C	װען	VeN	_
3	zi	PRO	זי	zy	_
4	gin	VBF	גין	gyN	_
5	in	P	אין	AyN	_
6	himl	N	הימל	hyml	_
7	da	ADV	דאַ	dAa	_
8	zingn	VBF	זינגן	zyngN	_
9	zi	PRO	זי	zy	_
10	sirh	N	סירה	syrh	_

SENT	1579E-SHIR,12.132
1	abr	CONJ	אַבר	Aabr	_
2	itsundr	ADV	איצונדר	Ayqvndr	_
3	shtundn	VBF	שטונדן	$tvndN	_
4	zi	PRO	זי	zy	_
5	stil	ADJ	סטיל	styl	_
6	mitn	ADV	מיטן	mytN	_
7	in	P	אין	AyN	_
8	himl	N	הימל	hyml	_
9	vi	WADV	װי	Vy	_
10	er	PRO	ער	er	_
11	s	PRO	ס	s	_
12	der_betn	VBN	דער_בעטן	der_betN	_
13	ht	HVF	הט	ht	_
14	fun	P	פֿון	fvN	_
15	hshm	H	השם	h$M	the_name
16	itbrkh	H	איטברך	AytbrX	may_be_blessed

SENT	1579E-SHIR,12.133
1	un'	CONJ	אונ'	Avn'	_
2	di	D	די	dy	_
3	isral	NPR	איסראַל	AysrAal	_
4	di	D	די	dy	_
5	rekhintn	VBF	רעכינטן	rexyntN	_
6	zikh	PRO	זיך	zyX	_
7	der_veyl	ADV	דער_װײל	der_VYl	_
8	vr	P	װר	Vr	_
9	sbt	N	סבט	sbt	_
10	fun	P	פֿון	fvN	_
11	irn	PRO$	אירן	AyrN	_
12	veyndn	N	װײנדן	VYndN	_

SENT	1579E-SHIR,12.134
1	un'	CONJ	אונ'	Avn'	_
2	azu	ADV	אַזו	Aazv	_
3	eyn	D	אײן	AYN	_
4	tag	N	תּג	Tg	_
5	var	BEF	װאַר	VAar	_
6	ni	ADV	ני	ny	_
7	min	QR	מין	myN	_
8	givezn	VBN	גיװעזן	gyVezN	_

SENT	1579E-SHIR,12.135
1	un'	CONJ	אונ'	Avn'	_
2	vert	RDF	װערט	Vert	_
3	nit	NEG	ניט	nyt	_
4	zeyn	VB	זײן	zYN	_
5	dz	C	דז	dz	_
6	gut	NPR	גוט	gvt	_
7	itbrkh	H	איטברך	AytbrX	may_be_blessed
8	zal	MDF	ז"ל	z"l	_
9	herin	VB	הערין	heryN	_
10	das	D	דת	dS	_
11	gibet	N	גיבעט	gybet	_
12	fun	P	פֿון	fvN	_
13	eynm	D	אײנם	AYnM	_
14	man	N	מאַן	mAaN	_
15	dz	C	דז	dz	_
16	er	PRO	ער	er	_
17	zal	MDF	ז"ל	z"l	_
18	mshnh	RP-H	משנה	m$nh	_
19	zeyn	VB	זײן	zYN	_
20	tdri	H	טדרי	tdry	UNKNOWN
21	brashit	H	בראַשיט	brAa$yt	in_beginning
22	r"l	H	ר"ל	r"l	God_save
23	di	D	די	dy	_
24	beshefnis	N	בעשעפֿניס	be$efnys	_
25	fun	P	פֿון	fvN	_
26	der	D	דער	der	_
27	velt	N	װעלט	Velt	_

SENT	1579E-SHIR,12.136
1	den	CONJ	דען	deN	_
2	di	D	די	dy	_
3	zun	N	זון	zvN	_
4	un'	CONJ	אונ'	Avn'	_
5	di	D	די	dy	_
6	lbnh	N	לבנה	lbnh	_
7	hat	HVF	האַט	hAat	_
8	gut	NPR	גוט	gvt	_
9	itbrkh	H	איטברך	AytbrX	may_be_blessed
10	bishafn	VBN	בישאַפֿן	by$AafN	_
11	an	P	אַן	AaN	_
12	glgl	NPR	גלגל	glgl	_
13	vi	WADV	װי	Vy	_
14	zi	PRO	זי	zy	_
15	zal	MDF	ז"ל	z"l	_
16	gin	VB	גין	gyN	_
17	un'	CONJ	אונ'	Avn'	_
18	irn	PRO$	אירן	AyrN	_
19	gng	N	גנג	gng	_
20	habn	VB	האַבן	hAabN	_
21	zal	MDF	ז"ל	z"l	_

SENT	1579E-SHIR,12.137
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	zal	MDF	ז"ל	z"l	_
4	nimr_min	ADV	נימר_מין	nymr_myN	_
5	ruan	VB	רואַן	rvAaN	_

SENT	1579E-SHIR,12.138
1	un'	CONJ	אונ'	Avn'	_
2	itsundr	ADV	איצונדר	Ayqvndr	_
3	hat	HVF	האַט	hAat	_
4	gut	NPR	גוט	gvt	_
5	itbrkh	H	איטברך	AytbrX	may_be_blessed
6	gihert	VBN	גיהערט	gyhert	_
7	zeyn	PRO$	זײן	zYN	_
8	gibet	N	גיבעט	gybet	_
9	fun	P	פֿון	fvN	_
10	ihushe	NPR	איהושע	Ayhv$e	_
11	dz	C	דז	dz	_
12	er	PRO	ער	er	_
13	hat	HVF	האַט	hAat	_
14	velin	MDN-IPP	װעלין	VelyN	_
15	shtreytn	VB	שטרײטן	$trYtN	_
16	vr	P	װר	Vr	_
17	di	D	די	dy	_
18	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,12.139
1	un	CONJ	און	AvN	_
2	ir	PRO	איר	Ayr	_
3	zalt	MDF	זאַלט	zAalt	_
4	visin	VB	װיסין	VysyN	_
5	libn	ADJ	ליבן	lybN	_
6	leyt	N	לײט	lYt	_
7	dz	C	דז	dz	_
8	hshm	H	השם	h$M	the_name
9	itbrkh	H	איטברך	AytbrX	may_be_blessed
10	nit	NEG	ניט	nyt	_
11	mshnh	RP-H	משנה	m$nh	_
12	iz	VBF	איז	Ayz	_
13	fun	P	פֿון	fvN	_
14	zeynr	PRO$	זײנר	zYnr	_
15	bishefnis	N	בישעפֿניס	by$efnys	_
16	keynrley	Q	קײנרלײ	kYnrlY	_
17	ven	C	װען	VeN	_
18	shon	ADV	שאָן	$AoN	_
19	azu	ADV	אַזו	Aazv	_
20	eyn	D	אײן	AYN	_
21	ns	N	נס	ns	_
22	gishikht	VBF	גישיכט	gy$yxt	_
23	in	P	אין	AyN	_
24	eulm	N	עולם	evlM	_
25	dz	WPRO	דז	dz	_
26	da	ADV	דאַ	dAa	_
27	gras	ADJ	גראַס	grAas	_
28	iz	VBF	איז	Ayz	_
29	un	CONJ	און	AvN	_
30	mir	PRO	מיר	myr	_
31	meynn	VBF	מײנן	mYnN	_
32	er	PRO	ער	er	_
33	zey	VBF	זײ	zY	_
34	msnh	RP-H	מסנה	msnh	_

SENT	1579E-SHIR,12.140
1	abr	CONJ	אַבר	Aabr	_
2	es	PRO	עס	es	_
3	iz	VBF	איז	Ayz	_
4	nit	NEG	ניט	nyt	_

SENT	1579E-SHIR,12.141
1	der	D	דער	der	_
2	rbi	NPR	רבי	rby	_
3	{yu}ntn	NPR	{יו}נטן	{yv}ntN	_
4	zagt	VBF	זאַגט	zAagt	_
5	azu	ADV	אַזו	Aazv	_
6	az	C	אַז	Aaz	_
7	hkdus	H	הקדוס	hkdvs	the_holy
8	brukh	H	ברוך	brvX	blessed
9	hu	H	הו	hv	he
10	da	C	דאַ	dAa	_
11	er	PRO	ער	er	_
12	hat	HVF	האַט	hAat	_
13	bishfn	VBN	בישפֿן	by$fN	_
14	di	D	די	dy	_
15	gntsi	ADJ	גנצי	gnqy	_
16	velt	N	װעלט	Velt	_
17	da	ADV	דאַ	dAa	_
18	hat	HVF	האַט	hAat	_
19	er	PRO	ער	er	_
20	tnaim	N	טנאַיִם	tnAayiM	_
21	oys	RP	אױס	AWs	_
22	ginumn	VBN	גינומן	gynvmN	_
23	mit	P	מיט	myt	_
24	al	Q	אַל	Aal	_
25	zeyn	PRO$	זײן	zYN	_
26	bishefnis	N	בישעפֿניס	by$efnys	_

SENT	1579E-SHIR,12.142
1	mit	P	מיט	myt	_
2	dem	D	דעם	deM	_
3	im	N	אים	AyM	_
4	hat	HVF	האַט	hAat	_
5	er	PRO	ער	er	_
6	gilubt	VAN	גילובט	gylvbt	_
7	zey	BEF	זײ	zY	_
8	er	PRO	ער	er	_
9	eyn	D	אײן	AYN	_
10	tnai	N	טנאַיִ	tnAayi	_
11	gimkht	VBN	גימכט	gymxt	_
12	dz	C	דז	dz	_
13	es	PRO	עס	es	_
14	zikh	PRO	זיך	zyX	_
15	shpltin	VB	שפּלטין	$pltyN	_
16	zal	MDF	ז"ל	z"l	_
17	vr	P	װר	Vr	_
18	di	D	די	dy	_
19	isral	NPR	איסראַל	AysrAal	_
20	ven	C	װען	VeN	_
21	zi	PRO	זי	zy	_
22	verin	RDF	װערין	VeryN	_
23	oys	RP	אױס	AWs	_
24	gin	VB	גין	gyN	_
25	fun	P	פֿון	fvN	_
26	mtsrim	NPR	מצרים	mqryM	_

SENT	1579E-SHIR,12.143
1	un'	CONJ	אונ'	Avn'	_
2	rbi	NPR	רבי	rby	_
3	yuntn	NPR	יונטן	yvntN	_
4	lernt	VBF	לערנט	lernt	_
5	es	PRO	עס	es	_
6	fun	P	פֿון	fvN	_
7	den	D	דען	deN	_
8	psuk	N	פּסוק	psvk	_

SENT	1579E-SHIR,12.144
1	un'	CONJ	אונ'	Avn'	_
2	azu	ADV	אַזו	Aazv	_
3	hat	HVF	האַט	hAat	_
4	er	PRO	ער	er	_
5	oys	RP	אױס	AWs	_
6	ginumn	VBN	גינומן	gynvmN	_
7	mit	P	מיט	myt	_
8	zi	PRO	זי	zy	_
9	al	Q	אַל	Aal	_

SENT	1579E-SHIR,12.145
1	rbi	NPR	רבי	rby	_
2	irmih	NPR	אירמיה	Ayrmyh	_
3	br	NPR	בר	br	_
4	aliezr	NPR	אַליִעזר	Aalyiezr	_
5	lernt	VBF	לערנט	lernt	_
6	es	PRO	עס	es	_
7	fun	P	פֿון	fvN	_
8	den	D	דען	deN	_
9	psuk	N	פּסוק	psvk	_

SENT	1579E-SHIR,12.146
1	das	D	דת	dS	_
2	iz	VBF	איז	Ayz	_
3	deytsh	N	דײטש	dYt$	_
4	ikh	PRO	איך	AyX	_
5	meyni	PRO$	מײני	mYny	_
6	hend	N	הענד	hend	_
7	zi	PRO	זי	zy	_
8	gistrekt	VAN	גיסטרעקט	gystrekt	_
9	di	D	די	dy	_
10	himl	N	הימל	hyml	_

SENT	1579E-SHIR,12.147
1	un'	CONJ	אונ'	Avn'	_
2	al	Q	אַל	Aal	_
3	ir	PRO$	איר	Ayr	_
4	hir	N	היר	hyr	_
5	hab	HVF	האַב	hAab	_
6	ikh	PRO	איך	AyX	_
7	gibatn	VBN	גיבאַטן	gybAatN	_
8	gibatn	VBN	גיבאַטן	gybAatN	_
9	dem	D	דעם	deM	_
10	im	N	אים	AyM	_
11	zal	MDF	ז"ל	z"l	_
12	zikh	PRO	זיך	zyX	_
13	spltn	VB	ספּלטן	spltN	_
14	vr	P	װר	Vr	_
15	di	D	די	dy	_
16	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,13.149
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gi...	VBN	גי...	gy...	_
4	...	PUNC	...	...	_
5	lbnh	N	לבנה	lbnh	_
6	zi	PRO	זי	zy	_
7	zaln	MDF	זאַלן	zAalN	_
8	shtin	VB	שטין	$tyN	_
9	vr	P	װר	Vr	_
10	ihushe	NPR	איהושע	Ayhv$e	_

SENT	1579E-SHIR,13.150
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gibatn	VBN	גיבאַטן	gybAatN	_
4	den	D	דען	deN	_
5	himl	N	הימל	hyml	_
6	un'	CONJ	אונ'	Avn'	_
7	der	D	דער	der	_
8	erd	N	ערד	erd	_
9	zi	PRO	זי	zy	_
10	zaln	MDF	זאַלן	zAalN	_
11	stil	ADJ	סטיל	styl	_
12	shveygn	VB	שװײגן	$VYgN	_
13	vr	P	װר	Vr	_
14	mshh	NPR	משה	m$h	_
15	ven	C	װען	VeN	_
16	er	PRO	ער	er	_
17	vert	RDF	װערט	Vert	_
18	zagn	VB	זאַגן	zAagN	_
19	hazinu	H	האַזינו	hAazynv	listen_you
20	hshmim	H	השמים	h$myM	the_heavens

SENT	1579E-SHIR,13.151
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gibatn	VBN	גיבאַטן	gybAatN	_
4	di	D	די	dy	_
5	rabn	N	ראַבן	rAabN	_
6	zaln	MDF	זאַלן	zAalN	_
7	shpeyzn	VB	שפּײזן	$pYzN	_
8	alih	NPR	אַליה	Aalyh	_
9	in	P	אין	AyN	_
10	tegn	N	טעגן	tegN	_
11	ahab	NPR	אַהאַב	AahAab	_
12	hrshe	H	הרשע	hr$e	the_evil

SENT	1579E-SHIR,13.152
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gibatn	VBN	גיבאַטן	gybAatN	_
4	das	D	דת	dS	_
5	veyar	N	װײאַר	VYAar	_
6	zal	MDF	ז"ל	z"l	_
7	nit	NEG	ניט	nyt	_
8	bishedign	VB	בישעדיגן	by$edygN	_
9	den	D	דען	deN	_
10	hnnia	N	הנניִאַ	hnnyiAa	the_prophet
11	mishal	NPR	מישאַל	my$Aal	_
12	vezrih	H	װעזריה	Vezryh	and_Ezra
13	ven	C	װען	VeN	_
14	mn	PRO	מן	mN	_
15	zi	PRO	זי	zy	_
16	vert	RDF	װערט	Vert	_
17	verfn	VB	װערפֿן	VerfN	_
18	in	P	אין	AyN	_
19	klkh_uvn	N	קלכ_וּװן	klx_UVN	_

SENT	1579E-SHIR,13.153
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gbatn	VBN	גבאַטן	gbAatN	_
4	di	D	די	dy	_
5	libn	N	ליבן	lybN	_
6	zaln	MDF	זאַלן	zAalN	_
7	nit	NEG	ניט	nyt	_
8	vr_derbn	VB	װר_דערבן	Vr_derbN	_
9	den	D	דען	deN	_
10	dnial	NPR	דניִאַל	dnyiAal	_
11	ven	C	װען	VeN	_
12	mn	PRO	מן	mN	_
13	in	PRO	אין	AyN	_
14	vert	RDF	װערט	Vert	_
15	verfn	VB	װערפֿן	VerfN	_
16	in	P	אין	AyN	_
17	der	D	דער	der	_
18	livn_grubn	N	ליװנ_גרובן	lyVn_grvbN	_

SENT	1579E-SHIR,13.154
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gibatn	VBN	גיבאַטן	gybAatN	_
4	di	D	די	dy	_
5	himl	N	הימל	hyml	_
6	zalin	MDF	זאַלין	zAalyN	_
7	zikh	PRO	זיך	zyX	_
8	oyf	RP	אױף	AWF	_
9	tun	VB	טון	tvN	_
10	vr	P	װר	Vr	_
11	ihzkial	NPR	איהזקיִאַל	AyhzkyiAal	_
12	dz	C	דז	dz	_
13	er	PRO	ער	er	_
14	zal	MDF	ז"ל	z"l	_
15	zehn	VB	זעהן	zehN	_
16	kenn	MD	קענן	kenN	_
17	di	D	די	dy	_
18	mrkbh	N	מרקבה	mrkbh	_
19	un'	CONJ	אונ'	Avn'	_
20	dz	C	דז	dz	_
21	er	PRO	ער	er	_
22	zal	MDF	ז"ל	z"l	_
23	eyn	D	אײן	AYN	_
24	nvia	N	נװיִאַ	nVyiAa	_
25	verin	VB	װערין	VeryN	_

SENT	1579E-SHIR,13.155
1	ikh	PRO	איך	AyX	_
2	hab	HVF	האַב	hAab	_
3	gibatn	VBN	גיבאַטן	gybAatN	_
4	den	D	דען	deN	_
5	vish	N	װיש	Vy$	_
6	dz	C	דז	dz	_
7	er	PRO	ער	er	_
8	zal	MDF	ז"ל	z"l	_
9	eyn	RP	אײן	AYN	_
10	shlindn	VB	שלינדן	$lyndN	_
11	den	D	דען	deN	_
12	yunh	NPR	יונה	yvnh	_
13	un'	CONJ	אונ'	Avn'	_
14	in	PRO	אין	AyN	_
15	vidr	ADV	װידר	Vydr	_
16	oys	RP	אױס	AWs	_
17	shpeyan	VB	שפּײאַן	$pYAaN	_
18	un'	CONJ	אונ'	Avn'	_
19	yunh	NPR	יונה	yvnh	_
20	zal	MDF	ז"ל	z"l	_
21	niks	Q	ניקס	nyks	_
22	gsehn	VB	גסעהן	gsehN	_
23	an	P	אַן	AaN	_
24	zeynm	PRO$	זײנם	zYnM	_
25	lebn	N	לעבן	lebN	_

SENT	1579E-SHIR,13.156
1	azu	ADV	אַזו	Aazv	_
2	akh	ADV	אַך	AaX	_
3	al	Q	אַל	Aal	_
4	di	D	די	dy	_
5	nisim	H	נסים	nsyM	wonders
6	gar	ADV	גאַר	gAar	_
7	hat	HVF	האַט	hAat	_
8	hkds	H	הקדס	hkds	the_holy
9	brukh	H	ברוך	brvX	blessed
10	hu	H	הו	hv	he
11	tnaim	N	טנאַיִם	tnAayiM	_
