SENT	1910E-GRINE-FELDER,63.3
1	ershter	ADJ	ערשטער	er$ter	_
21	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.889
1	mame	N	מאַמע	mAame	_
2	,	PUNC	,	,	_
3	er	PRO	ער	er	_
4	iz	VBF	איז	Ayz	_
5	aza	ADV	אַזאַ	AazAa	_
6	fayner	ADJ	פֿײַנער	fYaner	_
7	mentsh	N	מענטש	ment$	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.890
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	host	HVF	האָסט	hAost	_
4	dokh	ADV	דאָך	dAoX	_
5	gelakht	VBN	געלאַכט	gelAaxt	_
6	fun	P	פֿון	fvN	_
7	im	PRO	אים	AyM	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.891
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3-4	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
3	kh'	PRO	כ'	x'	_
4	hob	HVF	האָב	hAob	_
5	nisht	NEG	נישט	ny$t	_
6	farshtanen	VBN	פֿאַרשטאַנען	fAar$tAaneN	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.892
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	to	ADV	טאָ	tAo	_
4	vos	WPRO	װאָס	VAos	_
5	ken	MDF	קען	keN	_
6	ikh	PRO	איך	AyX	_
7	ton	VB	טאָן	tAoN	_
8	;	PUNC	;	;	_

SENT	1910E-GRINE-FELDER,85.893
1	vos	WPRO	װאָס	VAos	_
2	ken	MDF	קען	keN	_
3	ikh	PRO	איך	AyX	_
4	makhn	VB	מאַכן	mAaxN	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.894
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	az	C	אַז	Aaz	_
4	du	PRO	דו	dv	_
5	farshteyst	VBF	פֿאַרשטײסט	fAar$tYst	_
6	nisht	NEG	נישט	ny$t	_
7	,	PUNC	,	,	_
8	mame	N	מאַמע	mAame	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.895
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	vos	WPRO	װאָס	VAos	_
4	hob	VBF	האָב	hAob	_
5	ikh	PRO	איך	AyX	_
6	den	ADV	דען	deN	_
7	tsu	TO	צו	qv	_
8	farshteyn	VB	פֿאַרשטײן	fAar$tYN	_
9	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.896
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	az	C	אַז	Aaz	_
4	er	PRO	ער	er	_
5	redt	VBF	רעדט	redt	_
6	,	PUNC	,	,	_
7	ken	MDF	קען	keN	_
8	ikh	PRO	איך	AyX	_
9	efsher	ADV	אפֿשר	Af$r	_
10-11	oysgeyn	RP~VB	אױסגײן	AWsgYN	_
10	oys	RP	אױס	AWs	_
11	geyn	VB	גײן	gYN	_
12	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.897
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	ot	FP	אָט	Aot	_
4	dos	D	דאָס	dAos	_
5-6	meynstu	VBF~PRO	מײנסטו	mYnstv	_
5	meynst	VBF	מײנסט	mYnst	_
6	du	PRO	דו	dv	_
7	gor	ADV	גאָר	gAor	_
8	,	PUNC	,	,	_
9	mayn	PRO$	מײַן	mYaN	_
10	kind	N	קינד	kynd	_
11	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.898
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	ikh	PRO	איך	AyX	_
4	bin	VBF	בין	byN	_
5	shoyn	ADV	שױן	$WN	_
6	nisht	NEG	נישט	ny$t	_
7	keyn	Q	קײן	kYN	_
8	kind	N	קינד	kynd	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.899
1	ikh	PRO	איך	AyX	_
2	farshtey	VBF	פֿאַרשטײ	fAar$tY	_
3	shoyn	ADV	שױן	$WN	_
4	altsding	Q	אַלצדינג	Aalqdyng	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.900
1	ikh	PRO	איך	AyX	_
2	hob	HVF	האָב	hAob	_
3	keynmol	ADV	קײנמאָל	kYnmAol	_
4	aza	ADJ	אַזאַ	AazAa	_
5	mentshn	N	מענטשן	ment$N	_
6	nisht	NEG	נישט	ny$t	_
7	gezen	VBN	געזען	gezeN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.901
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3-4	kh'hob	PRO~VBF	כ'האָב	x'hAob	_
3	kh'	PRO	כ'	x'	_
4	hob	VBF	האָב	hAob	_
5	gor	ADV	גאָר	gAor	_
6	moyre	RP-H	מורא	mvrA	_
7	tsu	TO	צו	qv	_
8	trakhtn	VB	טראַכטן	trAaxtN	_
9	azoy	ADV	אַזױ	AazW	_
10	hoykh	ADV	הױך	hWX	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.902
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	to	ADV	טאָ	tAo	_
4	vos	WPRO	װאָס	VAos	_
5	vet	MDF	װעט	Vet	_
6	zayn	VB	זײַן	zYaN	_
7	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.903
1	vos	WPRO	װאָס	VAos	_
2	vet	MDF	װעט	Vet	_
3	zayn	VB	זײַן	zYaN	_
4	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.904
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	der	D	דער	der	_
4	mentsh	N	מענטש	ment$	_
5	vet	MDF	װעט	Vet	_
6	nokh	ADV	נאָך	nAoX	_
7	zayn	VB	זײַן	zYaN	_
8	ergets	ADV	ערגעץ	ergeQ	_
9	a	D	אַ	Aa	_
10	rov	N	רבֿ	r~	_
11	;	PUNC	;	;	_

SENT	1910E-GRINE-FELDER,85.905
1	un	CONJ	און	AvN	_
2	vos	WPRO	װאָס	VAos	_
3	zaynen	VBF	זײַנען	zYaneN	_
4	mir	PRO	מיר	myr	_
5	,	PUNC	,	,	_
6	mishtayns	ADV	מישטײַנס	my$tYans	_
7	gezogt	VAN	געזאָגט	gezAogt	_
8	,	PUNC	,	,	_
9	vert	ADJ	װערט	Vert	_
10	oyf	P	אױף	AWF	_
11	der	D	דער	der	_
12	velt	N	װעלט	Velt	_
13	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.906
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	to	ADV	טאָ	tAo	_
4-5	farvos	P~WPRO	פֿאַרװאָס	fAarVAos	_
4	far	P	פֿאַר	fAar	_
5	vos	WPRO	װאָס	VAos	_
6	ken	MDF	קען	keN	_
7	ikh	PRO	איך	AyX	_
8	nisht	NEG	נישט	ny$t	_
9	zayn	VB	זײַן	zYaN	_
10	zayn	PRO$	זײַן	zYaN	_
11	vayb	N	װײַב	VYab	_
12	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.907
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	ha	INTJ	האַ	hAa	_
4	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,85.908
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3-4	kh'vel	PRO~MDF	כ'װעל	x'Vel	_
3	kh'	PRO	כ'	x'	_
4	vel	MDF	װעל	Vel	_
5	efsher	ADV	אפֿשר	Af$r	_
6-7	oysgeyn	RP~VB	אױסגײן	AWsgYN	_
6	oys	RP	אױס	AWs	_
7	geyn	VB	גײן	gYN	_
8	,	PUNC	,	,	_
9	oyb	C	אױב	AWb	_
10	er	PRO	ער	er	_
11	vet	VBF	װעט	Vet	_
12	avek	RP-ADV	אַװעק	AaVek	_
13	fun	P	פֿון	fvN	_
14	undzer	PRO$	אונדזער	Avndzer	_
15	shtub	N	שטוב	$tvb	_
16	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.909
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	kind	N	קינד	kynd	_
4	mayns	PRO$	מײַנס	mYans	_
5	,	PUNC	,	,	_
6-7	s'tsitert	PRO~VBF	ס'ציטערט	s'qytert	_
6	s'	PRO	ס'	s'	_
7	tsitert	VBF	ציטערט	qytert	_
8	mir	PRO	מיר	myr	_
9	azh	ADV	אַזש	Aaz$	_
10	in	P	אין	AyN	_
11	hartsn	N	האַרצן	hAarqN	_
12	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.910
1	ikh	PRO	איך	AyX	_
2	her	VBF	הער	her	_
3	vos	WPRO	װאָס	VAos	_
4	du	PRO	דו	dv	_
5	redst	VBF	רעדסט	redst	_
6	,	PUNC	,	,	_
7	vey	N	װײ	VY	_
8	iz	VBF	איז	Ayz	_
9	mir	PRO	מיר	myr	_
10	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,85.911
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	bin	VBF	בין	byN	_
4	ikh	PRO	איך	AyX	_
5	nisht	NEG	נישט	ny$t	_
6	vert	ADJ	װערט	Vert	_
7	tsu	TO	צו	qv	_
8	hobn	VB	האָבן	hAobN	_
9	aza	ADJ	אַזאַ	AazAa	_
10	man	N	מאַן	mAaN	_
11	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.913
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	neyn	INTJ	נײן	nYN	_
4	,	PUNC	,	,	_
5	nisht	NEG	נישט	ny$t	_
6	dos	D	דאָס	dAos	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.914
1	vey	N	װײ	VY	_
2	iz	VBF	איז	Ayz	_
3	mir	PRO	מיר	myr	_
4	,	PUNC	,	,	_
5	vos	WPRO	װאָס	VAos	_
6	iz	VBF	איז	Ayz	_
7	a	D	אַ	Aa	_
8	dorfisher	ADJ	דאָרפֿישער	dAorfy$er	_
9	mentsh	N	מענטש	ment$	_
10	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.915
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	un	CONJ	און	AvN	_
4	az	C	אַז	Aaz	_
5-6	kh'bin	PRO~VBF	כ'בין	x'byN	_
5	kh'	PRO	כ'	x'	_
6	bin	VBF	בין	byN	_
7	a	D	אַ	Aa	_
8	dorfishe	ADJ	דאָרפֿישע	dAorfy$e	_
9	,	PUNC	,	,	_
10	to	ADV	טאָ	tAo	_
11	iz	VBF	איז	Ayz	_
12	vos	Q	װאָס	VAos	_
13	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.916
1	vos	WPRO	װאָס	VAos	_
2	me	PRO	מע	me	_
3	vet	MDF	װעט	Vet	_
4	mir	PRO	מיר	myr	_
5	heysn	VB	הײסן	hYsN	_
6	vel	MDF	װעל	Vel	_
7	ikh	PRO	איך	AyX	_
8	ton	VB	טאָן	tAoN	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.917
1	az	C	אַז	Aaz	_
2	me	PRO	מע	me	_
3	vet	MDF	װעט	Vet	_
4	mir	PRO	מיר	myr	_
5	zogn	VB	זאָגן	zAogN	_
6	vi	WADV	װי	Vy	_
7	azoy	ADV	אַזױ	AazW	_
8	me	PRO	מע	me	_
9	badarf	MDF	באַדאַרף	bAadAarF	_
10	zayn	VB	זײַן	zYaN	_
11	frum	ADJ	פֿרום	frvM	_
12	-	PUNC	-	-	_
13	vel	MDF	װעל	Vel	_
14	ikh	PRO	איך	AyX	_
15	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.918
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	in	P	אין	AyN	_
4	shtot	N	שטאָט	$tAot	_
5	ken	MDF	קען	keN	_
6	a	D	אַ	Aa	_
7	yidishe	ADJ	ייִדישע	yyidy$e	_
8	tokhter	N	טאָכטער	tAoxter	_
9	davenen	VB	דאַװענען	dAaVeneN	_
10	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,86.919
1	got	NPR	גאָט	gAot	_
2	betn	VB	בעטן	betN	_
3	un	CONJ	און	AvN	_
4	do	ADV	דאָ	dAo	_
5	-	PUNC	-	-	_
6	mishtayns	ADV	מישטײַנס	my$tYans	_
7	gezogt	VAN	געזאָגט	gezAogt	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.920
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	to	ADV	טאָ	tAo	_
4	vel	MDF	װעל	Vel	_
5	ikh	PRO	איך	AyX	_
6	oykh	ADV	אױך	AWX	_
7	kenen	MD	קענען	keneN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.921
1-2	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
1	kh'	PRO	כ'	x'	_
2	hob	HVF	האָב	hAob	_
3	gevolt	VBN	געװאָלט	geVAolt	_
4	,	PUNC	,	,	_
5	er	PRO	ער	er	_
6	zol	MDF	זאָל	zAol	_
7	mit	P	מיט	myt	_
8	mir	PRO	מיר	myr	_
9	redn	VB	רעדן	redN	_
10	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,86.922
1	hob	HVF	האָב	hAob	_
2	ikh	PRO	איך	AyX	_
3	im	PRO	אים	AyM	_
4-5	ongerisn	RP~VBN	אָנגעריסן	AongerysN	_
4	on	RP	אָנ	Aon	_
5	gerisn	VBN	געריסן	gerysN	_
6	vaymplerlekh	N	װײַמפּלערלעך	VYamplerleX	_
7	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,86.923
1	hob	HVF	האָב	hAob	_
2	ikh	PRO	איך	AyX	_
3	zikh	PRO	זיך	zyX	_
4	geshemt	VBN	געשעמט	ge$emt	_
5	im	PRO	אים	AyM	_
6	tsu	TO	צו	qv	_
7	gebn	VB	געבן	gebN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.924
1-2	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
1	kh'	PRO	כ'	x'	_
2	hob	HVF	האָב	hAob	_
3	im	PRO	אים	AyM	_
4	gefregt	VBN	געפֿרעגט	gefregt	_
5	vos	WPRO	װאָס	VAos	_
6	er	PRO	ער	er	_
7	hot	VBF	האָט	hAot	_
8	lib	RP-ADJ	ליב	lyb	_

SENT	1910E-GRINE-FELDER,86.925
1	vel	MDF	װעל	Vel	_
2	ikh	PRO	איך	AyX	_
3	im	PRO	אים	AyM	_
4	kokhn	VB	קאָכן	kAoxN	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.926
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	ot	FP	אָט	Aot	_
4-5	zestu	VBF~PRO	זעסטו	zestv	_
4	zest	VBF	זעסט	zest	_
5	du	PRO	דו	dv	_
6	-	PUNC	-	-	_

SENT	1910E-GRINE-FELDER,86.927
1	dos	D	דאָס	dAos	_
2	iz	VBF	איז	Ayz	_
3	di	D	די	dy	_
4	mayse	N	מעשׂה	meCh	_
5	!	PUNC	!	!	_

SENT	1910E-GRINE-FELDER,86.928
1	itster	ADV	איצטער	Ayqter	_
2	farshtey	VBF	פֿאַרשטײ	fAar$tY	_
3	ikh	PRO	איך	AyX	_
4	shoyn	ADV	שױן	$WN	_
5-6	farvos	P~WPRO	פֿאַרװאָס	fAarVAos	_
5	far	P	פֿאַר	fAar	_
6	vos	WPRO	װאָס	VAos	_
7	er	PRO	ער	er	_
8	vil	MDF	װיל	Vyl	_
9	fun	P	פֿון	fvN	_
10	undz	PRO	אונדז	Avndz	_
11-12	avekforn	ADV~VB	אַװעקפֿאָרן	AaVekfAorN	_
11	avek	ADV	אַװעק	AaVek	_
12	forn	VB	פֿאָרן	fAorN	_
13	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.929
1	vi	WADV	װי	Vy	_
2-3	falstu	VBF~PRO	פֿאַלסטו	fAalstv	_
2	falst	VBF	פֿאַלסט	fAalst	_
3	du	PRO	דו	dv	_
4	es	PRO	עס	es	_
5	oys	RP	אױס	AWs	_
6	tsu	TO	צו	qv	_
7	ton	VB	טאָן	tAoN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.930
1	bist	BEF	ביסט	byst	_
2	azoy	ADV	אַזױ	AazW	_
3	borves	ADJ	באָרװעס	bAorVes	_
4	tsu	P	צו	qv	_
5	im	PRO	אים	AyM	_
6	gegangen	VBN	געגאַנגען	gegAangeN	_
7	,	PUNC	,	,	_
8	vey	N	װײ	VY	_
9	iz	VBF	איז	Ayz	_
10	mir	PRO	מיר	myr	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.931
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	vos	WPRO	װאָס	VAos	_
4	zol	MDF	זאָל	zAol	_
5	ikh	PRO	איך	AyX	_
6	ton	VB	טאָן	tAoN	_
7	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.932
1	vos	WPRO	װאָס	VAos	_
2	ken	MDF	קען	keN	_
3	ikh	PRO	איך	AyX	_
4	makhn	VB	מאַכן	mAaxN	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.933
1-2	farvos	P~WPRO	פֿאַרװאָס	fAarVAos	_
1	far	P	פֿאַר	fAar	_
2	vos	WPRO	װאָס	VAos	_
3	ken	MDF	קען	keN	_
4	ikh	PRO	איך	AyX	_
5	tsu	P	צו	qv	_
6	im	PRO	אים	AyM	_
7	nisht	NEG	נישט	ny$t	_
8	zayn	VB	זײַן	zYaN	_
9	azoy	ADV	אַזױ	AazW	_
10	vi	WADV	װי	Vy	_
11	stere	NPR	סטערע	stere	_
12	iz	VBF	איז	Ayz	_
13	tsu	P	צו	qv	_
14	hersh	NPR	הערש	her$	_
15	bern	NPR	בערן	berN	_
16	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.934
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	yidn	N	ייִדן	yyidN	_
4	tuen	VBF	טוען	tveN	_
5	nisht	NEG	נישט	ny$t	_
6	azoy	ADV	אַזױ	AazW	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.935
1	ikh	PRO	איך	AyX	_
2	ken	MDF	קען	keN	_
3	gantsene	ADJ	גאַנצענע	gAanqene	_
4	nekht	N	נעכט	next	_
5	mit	P	מיט	myt	_
6	an	D	אַן	AaN	_
7	oyg	N	אױג	AWg	_
8	nisht	NEG	נישט	ny$t	_
9-10	tsumakhn	RP~VB	צומאַכן	qvmAaxN	_
9	tsu	RP	צו	qv	_
10	makhn	VB	מאַכן	mAaxN	_
11	,	PUNC	,	,	_
12	zint	C	זינט	zynt	_
13	du	PRO	דו	dv	_
14	host	HVF	האָסט	hAost	_
15	mir	PRO	מיר	myr	_
16	dertseylt	VBN	דערצײלט	derqYlt	_
17	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.936
1	ikh	PRO	איך	AyX	_
2	hob	HVF	האָב	hAob	_
3	dem	D	דעם	deM	_
4	tatn	N	טאַטן	tAatN	_
5	afile	FP	אַפֿילו	Aafylv	_
6	in	P	אין	AyN	_
7	di	D	די	dy	_
8	oygn	N	אױגן	AWgN	_
9	nisht	NEG	נישט	ny$t	_
10-11	ongezen	RP~VBN	אָנגעזען	AongezeN	_
10	on	RP	אָנ	Aon	_
11	gezen	VBN	געזען	gezeN	_
12	biz	P	ביז	byz	_
13	far	P	פֿאַר	fAar	_
14	der	D	דער	der	_
15	khasene	N	חתונה	HSvnh	_
16	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.937
1	tsine	NPR	צינע	qyne	_
2	khlipet	VBF	כליפּעט	xlypet	_
3	,	PUNC	,	,	_
4	visht	VBF	װישט	Vy$t	_
5	di	D	די	dy	_
6	trern	N	טרערן	trerN	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.938
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	vey	N	װײ	VY	_
4	iz	VBF	איז	Ayz	_
5	mir	PRO	מיר	myr	_
6	,	PUNC	,	,	_
7	der	D	דער	der	_
8	kop	N	קאָפּ	kAop	_
9	hot	HVF	האָט	hAot	_
10	zikh	PRO	זיך	zyX	_
11	mir	PRO	מיר	myr	_
12	azh	ADV	אַזש	Aaz$	_
13	fardreyt	VBN	פֿאַרדרײט	fAardrYt	_
14	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.939
1	efsher	ADV	אפֿשר	Af$r	_
2	zol	MDF	זאָל	zAol	_
3	ikh	PRO	איך	AyX	_
4	es	PRO	עס	es	_
5	dertseyln	VB	דערצײלן	derqYlN	_
6	dem	D	דעם	deM	_
7	tatn	N	טאַטן	tAatN	_
8	;	PUNC	;	;	_

SENT	1910E-GRINE-FELDER,86.940
1	efsher	ADV	אפֿשר	Af$r	_
2-3	t'er	MDF~PRO	ט'ער	t'er	_
2	t'	MDF	ט'	t'	_
3	er	PRO	ער	er	_
4	visn	VB	װיסן	VysN	_
5	vi	WADV	װי	Vy	_
6	azoy	ADV	אַזױ	AazW	_
7	tsu	TO	צו	qv	_
8	redn	VB	רעדן	redN	_
9	mit	P	מיט	myt	_
10	im	PRO	אים	AyM	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.941
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	neyn	INTJ	נײן	nYN	_
4	,	PUNC	,	,	_
5	nisht	NEG	נישט	ny$t	_
6	dem	D	דעם	deM	_
7	tatn	N	טאַטן	tAatN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.942
1-2	kh'hob	PRO~VBF	כ'האָב	x'hAob	_
1	kh'	PRO	כ'	x'	_
2	hob	VBF	האָב	hAob	_
3	moyre	RP-H	מורא	mvrA	_
4	er	PRO	ער	er	_
5	zol	MDF	זאָל	zAol	_
6	derfun	DR+P	דערפֿון	derfvN	_
7	visn	VB	װיסן	VysN	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.943
1-2	kh'vel	PRO~MDF	כ'װעל	x'Vel	_
1	kh'	PRO	כ'	x'	_
2	vel	MDF	װעל	Vel	_
3	efsher	ADV	אפֿשר	Af$r	_
4	nisht	NEG	נישט	ny$t	_
5-6	oyshaltn	RP~VB	אױסהאַלטן	AWshAaltN	_
5	oys	RP	אױס	AWs	_
6	haltn	VB	האַלטן	hAaltN	_
7	oyb	C	אױב	AWb	_
8	er	PRO	ער	er	_
9	vet	VBF	װעט	Vet	_
10	avek	RP-ADV	אַװעק	AaVek	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.944
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	frier	ADVR	פֿריִער	fryier	_
4	far	P	פֿאַר	fAar	_
5	alts	Q	אַלץ	AalQ	_
6	,	PUNC	,	,	_
7	mayn	PRO$	מײַן	mYaN	_
8	kind	N	קינד	kynd	_
9	,	PUNC	,	,	_
10-11	zolstu	MDF~PRO	זאָלסטו	zAolstv	_
10	zolst	MDF	זאָלסט	zAolst	_
11	du	PRO	דו	dv	_
12	nisht	NEG	נישט	ny$t	_
13-14	arumgeyn	ADV~VB	אַרומגײן	AarvmgYN	_
13	arum	ADV	אַרומ	Aarvm	_
14	geyn	VB	גײן	gYN	_
15	borves	ADJ	באָרװעס	bAorVes	_
16	far	P	פֿאַר	fAar	_
17	im	PRO	אים	AyM	_
18	in	P	אין	AyN	_
19	di	D	די	dy	_
20	oygn	N	אױגן	AWgN	_
21	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,86.945
1	men	PRO	מען	meN	_
2	tor	MDF	טאָר	tAor	_
3	nisht	NEG	נישט	ny$t	_
4	aza	ADJ	אַזאַ	AazAa	_
5	zakh	N	זאַך	zAaX	_
6	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.946
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	efsher	ADV	אפֿשר	Af$r	_
4-5	onton	RP~VB	אָנטאָן	AontAoN	_
4	on	RP	אָנ	Aon	_
5	ton	VB	טאָן	tAoN	_
6	an	D	אַן	AaN	_
7	ander	ADJ	אַנדער	Aander	_
8	kleydl	N	קלײדל	klYdl	_
9	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.947
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3-4	kh'veys	PRO~VBF	כ'װײס	x'VYs	_
3	kh'	PRO	כ'	x'	_
4	veys	VBF	װײס	VYs	_
5	,	PUNC	,	,	_
6	efsher	ADV	אפֿשר	Af$r	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.948
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	freylekh	ADV	פֿרײלעך	frYleX	_
4	.	PUNC	.	.	_
5	ikh	PRO	איך	AyX	_
6	veys	VBF	װײס	VYs	_
7	shoyn	ADV	שױן	$WN	_
8	vos	WPRO	װאָס	VAos	_
9	tsu	TO	צו	qv	_
10	ton	VB	טאָן	tAoN	_
11	take	ADV	טאַקע	tAake	_
12	;	PUNC	;	;	_
13	ikh	PRO	איך	AyX	_
14	veys	VBF	װײס	VYs	_
15	...	PUNC	...	...	_

SENT	1910E-GRINE-FELDER,86.949
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	vos	WPRO	װאָס	VAos	_
4	iz	VBF	איז	Ayz	_
5	mit	P	מיט	myt	_
6	dir	PRO	דיר	dyr	_
7	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.950
1	vos	WPRO	װאָס	VAos	_
2	iz	VBF	איז	Ayz	_
3	mitamol	ADV	מיטאַמאָל	mytAamAol	_
4	di	D	די	dy	_
5	simkhe	N	שׂימחה	CymHh	_
6	oyf	P	אױף	AWF	_
7	dir	PRO	דיר	dyr	_
8	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,86.951
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
3	ikh	PRO	איך	AyX	_
4	veys	VBF	װײס	VYs	_
5	shoyn	ADV	שױן	$WN	_
6	alts	Q	אַלץ	AalQ	_
7	vos	WPRO	װאָס	VAos	_
8	tsu	TO	צו	qv	_
9	ton	VB	טאָן	tAoN	_
10	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.952
1	rokhl	NPR	רחל	rHl	_
2	:	PUNC	:	:	_
3	az	C	אַז	Aaz	_
4	du	PRO	דו	dv	_
5	vest	MDF	װעסט	Vest	_
6	zayn	VB	זײַן	zYaN	_
7	farshayt	ADJ	פֿאַרשײַט	fAar$Yat	_
8	,	PUNC	,	,	_
9	vet	MDF	װעט	Vet	_
10	er	PRO	ער	er	_
11	afile	FP	אַפֿילו	Aafylv	_
12	nisht	NEG	נישט	ny$t	_
13	veln	MD	װעלן	VelN	_
14	zikh	PRO	זיך	zyX	_
15-16	umkukn	RP~VB	אומקוקן	AvmkvkN	_
15	um	RP	אומ	Avm	_
16	kukn	VB	קוקן	kvkN	_
17	oyf	P	אױף	AWF	_
18	dir	PRO	דיר	dyr	_
19	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,86.953
1	tsine	NPR	צינע	qyne	_
2	:	PUNC	:	:	_
